eps,account,year,value
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2024,1681038.94
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2023,1547632.13
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2022,1308884.34
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2021,1010339.86
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2020,604893.54
SALUD TOTAL EPS.xlsx,Pasivos no corrientes,2019,43276.25
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2024,1680893.38
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2023,1547510.0
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2022,1308851.38
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2021,1010124.38
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2020,604291.54
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2019,42671.88
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2024,145.56
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2023,122.13
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2022,32.96
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2021,215.48
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2020,602.0
SALUD TOTAL EPS.xlsx,Otros pasivos no corrientes,2019,604.37
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2024,1508595.38
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2023,1303419.92
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2022,1500696.56
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2021,1078811.41
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2020,1017773.49
SALUD TOTAL EPS.xlsx,Pasivos Corrientes,2019,990907.16
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2024,1282704.25
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2023,1086740.0
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2022,1330586.72
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2021,916908.52
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2020,627957.93
SALUD TOTAL EPS.xlsx,Comerciales y otras cuentas a pagar,2019,936023.57
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2024,899865.28
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2023,782019.0
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2022,956272.63
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2021,852472.07
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2020,556302.58
SALUD TOTAL EPS.xlsx,Cuentas Comerciales por pagar,2019,883034.71
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2024,382838.97
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2023,304723.31
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2022,374314.09
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2021,64436.44
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2020,71655.35
SALUD TOTAL EPS.xlsx,Otras cuentas por pagar corrientes,2019,52988.86
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2024,12571.65
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2023,13219.41
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2022,11182.74
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2021,9563.3
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2020,299786.33
SALUD TOTAL EPS.xlsx,Provisiones para otros pasivos y gastos,2019,11090.52
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2024,146688.58
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2023,131209.87
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2022,49248.17
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2021,82532.33
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2020,24579.13
SALUD TOTAL EPS.xlsx,Otros pasivos corrientes,2019,1513.85
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2024,66630.9
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2023,72250.64
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2022,109678.93
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2021,69807.26
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2020,65450.1
SALUD TOTAL EPS.xlsx,Pasivos corrientes por impuesto a la renta,2019,42279.22
SANITAS.xlsx,Total Ingreso Operativo,2024,11370698.98
SANITAS.xlsx,Total Ingreso Operativo,2023,10367524.26
SANITAS.xlsx,Total Ingreso Operativo,2022,8565360.65
SANITAS.xlsx,Total Ingreso Operativo,2021,7149457.88
SANITAS.xlsx,Total Ingreso Operativo,2020,5305091.56
SANITAS.xlsx,Total Ingreso Operativo,2019,3964937.47
SANITAS.xlsx,Ingresos netos por ventas,2024,11370698.98
SANITAS.xlsx,Ingresos netos por ventas,2023,10367524.26
SANITAS.xlsx,Ingresos netos por ventas,2022,8565360.65
SANITAS.xlsx,Ingresos netos por ventas,2021,7149457.88
SANITAS.xlsx,Ingresos netos por ventas,2020,5305091.56
SANITAS.xlsx,Ingresos netos por ventas,2019,3964937.47
SANITAS.xlsx,Gastos de venta y distribución,2024,-269.93
SANITAS.xlsx,Gastos de venta y distribución,2023,-683.56
SANITAS.xlsx,Gastos de venta y distribución,2022,-297.52
SANITAS.xlsx,Gastos de venta y distribución,2021,-225.69
SANITAS.xlsx,Gastos de venta y distribución,2020,-232.83
SANITAS.xlsx,Gastos de venta y distribución,2019,-213.18
SANITAS.xlsx,Gastos administrativos,2024,-147904.67
SANITAS.xlsx,Gastos administrativos,2023,-161396.04
SANITAS.xlsx,Gastos administrativos,2022,-102795.99
SANITAS.xlsx,Gastos administrativos,2021,-86236.3
SANITAS.xlsx,Gastos administrativos,2020,-51735.82
SANITAS.xlsx,Gastos administrativos,2019,-58427.57
SANITAS.xlsx,Gastos por beneficios de los empleado,2024,-350921.24
SANITAS.xlsx,Gastos por beneficios de los empleado,2023,-321134.96
SANITAS.xlsx,Gastos por beneficios de los empleado,2022,-176100.31
SANITAS.xlsx,Gastos por beneficios de los empleado,2021,-133317.63
SANITAS.xlsx,Gastos por beneficios de los empleado,2020,-109999.49
SANITAS.xlsx,Gastos por beneficios de los empleado,2019,-95510.36
SANITAS.xlsx,Costos de transporte,2024,-1657.89
SANITAS.xlsx,Costos de transporte,2023,-3714.72
SANITAS.xlsx,Costos de transporte,2022,-1482.42
SANITAS.xlsx,Costos de transporte,2021,-1524.17
SANITAS.xlsx,Costos de transporte,2020,-516.74
SANITAS.xlsx,Costos de transporte,2019,-1828.83
SANITAS.xlsx,Impuesto y contribuciones,2024,-3741.32
SANITAS.xlsx,Impuesto y contribuciones,2023,-3357.96
SANITAS.xlsx,Impuesto y contribuciones,2022,-2357.33
SANITAS.xlsx,Impuesto y contribuciones,2021,-764.71
SANITAS.xlsx,Impuesto y contribuciones,2020,-558.61
SANITAS.xlsx,Impuesto y contribuciones,2019,-463.58
SANITAS.xlsx,Otros costos por naturaleza,2024,-11636073.26
SANITAS.xlsx,Otros costos por naturaleza,2023,-10097319.32
SANITAS.xlsx,Otros costos por naturaleza,2022,-8683309.84
SANITAS.xlsx,Otros costos por naturaleza,2021,-6760520.77
SANITAS.xlsx,Otros costos por naturaleza,2020,-4901269.56
SANITAS.xlsx,Otros costos por naturaleza,2019,-3703637.14
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2024,-59163.57
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2023,-147336.62
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2022,-91680.18
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2021,-56841.49
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2020,-92805.27
SANITAS.xlsx,"Gastos de depreciación, amortización y deterioro",2019,-50608.6
SANITAS.xlsx,Ganancia operativa (EBIT),2024,-829032.91
SANITAS.xlsx,Ganancia operativa (EBIT),2023,-367418.92
SANITAS.xlsx,Ganancia operativa (EBIT),2022,-492736.08
SANITAS.xlsx,Ganancia operativa (EBIT),2021,95431.68
SANITAS.xlsx,Ganancia operativa (EBIT),2020,134877.77
SANITAS.xlsx,Ganancia operativa (EBIT),2019,54248.21
SANITAS.xlsx,EBITDA,2024,-769869.34
SANITAS.xlsx,EBITDA,2023,-220082.29
SANITAS.xlsx,EBITDA,2022,-401055.9
SANITAS.xlsx,EBITDA,2021,152273.18
SANITAS.xlsx,EBITDA,2020,227683.04
SANITAS.xlsx,EBITDA,2019,104856.81
SANITAS.xlsx,Resultado financiero,2024,-89581.13
SANITAS.xlsx,Resultado financiero,2023,-73138.22
SANITAS.xlsx,Resultado financiero,2022,-66419.77
SANITAS.xlsx,Resultado financiero,2021,-55111.63
SANITAS.xlsx,Resultado financiero,2020,-43927.65
SANITAS.xlsx,Resultado financiero,2019,-30353.51
SANITAS.xlsx,Gastos financieros,2024,-89581.13
SANITAS.xlsx,Gastos financieros,2023,-73138.22
SANITAS.xlsx,Gastos financieros,2022,-66419.77
SANITAS.xlsx,Gastos financieros,2021,-55111.63
SANITAS.xlsx,Gastos financieros,2020,-43927.65
SANITAS.xlsx,Gastos financieros,2019,-30353.51
SANITAS.xlsx,Gastos por intereses,2024,-37540.75
SANITAS.xlsx,Gastos por intereses,2023,-52674.87
SANITAS.xlsx,Gastos por intereses,2022,-42654.47
SANITAS.xlsx,Gastos por intereses,2021,-34448.11
SANITAS.xlsx,Gastos por intereses,2020,-43927.65
SANITAS.xlsx,Gastos por intereses,2019,-30353.51
SANITAS.xlsx,Otros gastos financieros,2024,-52040.38
SANITAS.xlsx,Otros gastos financieros,2023,-20463.35
SANITAS.xlsx,Otros gastos financieros,2022,-23765.3
SANITAS.xlsx,Otros gastos financieros,2021,0.0
SANITAS.xlsx,Otros gastos financieros,2020,0.0
SANITAS.xlsx,Otros gastos financieros,2019,0.0
SANITAS.xlsx,Otros resultados no operativos netos,2024,232226.58
SANITAS.xlsx,Otros resultados no operativos netos,2023,224153.35
SANITAS.xlsx,Otros resultados no operativos netos,2022,125445.48
SANITAS.xlsx,Otros resultados no operativos netos,2021,47029.09
SANITAS.xlsx,Otros resultados no operativos netos,2020,27424.08
SANITAS.xlsx,Otros resultados no operativos netos,2019,17556.88
SANITAS.xlsx,Otros ingresos,2024,262501.24
SANITAS.xlsx,Otros ingresos,2023,255899.96
SANITAS.xlsx,Otros ingresos,2022,155167.73
SANITAS.xlsx,Otros ingresos,2021,72660.58
SANITAS.xlsx,Otros ingresos,2020,58087.48
SANITAS.xlsx,Otros ingresos,2019,39012.54
SANITAS.xlsx,Otros gastos,2024,-30274.65
SANITAS.xlsx,Otros gastos,2023,-31746.61
SANITAS.xlsx,Otros gastos,2022,-29722.25
SANITAS.xlsx,Otros gastos,2021,-25631.49
SANITAS.xlsx,Otros gastos,2020,-30663.4
SANITAS.xlsx,Otros gastos,2019,-21455.65
SANITAS.xlsx,Ganancias antes de impuestos,2024,-686387.46
SANITAS.xlsx,Ganancias antes de impuestos,2023,-216403.79
SANITAS.xlsx,Ganancias antes de impuestos,2022,-433710.37
SANITAS.xlsx,Ganancias antes de impuestos,2021,87349.14
SANITAS.xlsx,Ganancias antes de impuestos,2020,118374.19
SANITAS.xlsx,Ganancias antes de impuestos,2019,41451.58
SANITAS.xlsx,Impuesto a la renta,2024,-243034.31
SANITAS.xlsx,Impuesto a la renta,2023,70019.19
SANITAS.xlsx,Impuesto a la renta,2022,138342.63
SANITAS.xlsx,Impuesto a la renta,2021,-20854.81
SANITAS.xlsx,Impuesto a la renta,2020,-40425.09
SANITAS.xlsx,Impuesto a la renta,2019,-15863.5
SANITAS.xlsx,Ganancias después de impuestos,2024,-929421.77
SANITAS.xlsx,Ganancias después de impuestos,2023,-146384.6
SANITAS.xlsx,Ganancias después de impuestos,2022,-295367.73
SANITAS.xlsx,Ganancias después de impuestos,2021,66494.33
SANITAS.xlsx,Ganancias después de impuestos,2020,77949.1
SANITAS.xlsx,Ganancias después de impuestos,2019,25588.07
SANITAS.xlsx,Ganancia (Pérdida) Neta,2024,-929421.77
SANITAS.xlsx,Ganancia (Pérdida) Neta,2023,-146384.6
SANITAS.xlsx,Ganancia (Pérdida) Neta,2022,-295367.73
SANITAS.xlsx,Ganancia (Pérdida) Neta,2021,66494.33
SANITAS.xlsx,Ganancia (Pérdida) Neta,2020,77949.1
SANITAS.xlsx,Ganancia (Pérdida) Neta,2019,25588.07
SANITAS.xlsx,Activos Totales,2024,2255814.71
SANITAS.xlsx,Activos Totales,2023,2686151.83
SANITAS.xlsx,Activos Totales,2022,2469215.72
SANITAS.xlsx,Activos Totales,2021,2577187.6
SANITAS.xlsx,Activos Totales,2020,2189434.23
SANITAS.xlsx,Activos Totales,2019,2401035.59
SANITAS.xlsx,Activos no corrientes,2024,141829.1
SANITAS.xlsx,Activos no corrientes,2023,683595.55
SANITAS.xlsx,Activos no corrientes,2022,573306.51
SANITAS.xlsx,Activos no corrientes,2021,122196.03
SANITAS.xlsx,Activos no corrientes,2020,80126.04
SANITAS.xlsx,Activos no corrientes,2019,348189.22
SANITAS.xlsx,"Propiedad, planta y equipo",2024,13528.35
SANITAS.xlsx,"Propiedad, planta y equipo",2023,13282.46
SANITAS.xlsx,"Propiedad, planta y equipo",2022,29085.52
SANITAS.xlsx,"Propiedad, planta y equipo",2021,28350.58
SANITAS.xlsx,"Propiedad, planta y equipo",2020,29372.15
SANITAS.xlsx,"Propiedad, planta y equipo",2019,33264.59
SANITAS.xlsx,Activos intangibles y valor llave,2024,44095.1
SANITAS.xlsx,Activos intangibles y valor llave,2023,32800.31
SANITAS.xlsx,Activos intangibles y valor llave,2022,23158.47
SANITAS.xlsx,Activos intangibles y valor llave,2021,18084.62
SANITAS.xlsx,Activos intangibles y valor llave,2020,15135.16
SANITAS.xlsx,Activos intangibles y valor llave,2019,11181.45
SANITAS.xlsx,Activos diferidos,2024,25181.64
SANITAS.xlsx,Activos diferidos,2023,264441.95
SANITAS.xlsx,Activos diferidos,2022,183400.74
SANITAS.xlsx,Activos diferidos,2021,75760.83
SANITAS.xlsx,Activos diferidos,2020,35618.73
SANITAS.xlsx,Activos diferidos,2019,34070.82
SANITAS.xlsx,Otros activos no corrientes,2024,59024.01
SANITAS.xlsx,Otros activos no corrientes,2023,373070.83
SANITAS.xlsx,Otros activos no corrientes,2022,337661.78
SANITAS.xlsx,Otros activos no corrientes,2021,0.0
SANITAS.xlsx,Otros activos no corrientes,2020,0.0
SANITAS.xlsx,Otros activos no corrientes,2019,269672.35
SANITAS.xlsx,Activos Corrientes,2024,2113985.61
SANITAS.xlsx,Activos Corrientes,2023,2002556.28
SANITAS.xlsx,Activos Corrientes,2022,1895909.21
SANITAS.xlsx,Activos Corrientes,2021,2146043.47
SANITAS.xlsx,Activos Corrientes,2020,1828097.49
SANITAS.xlsx,Activos Corrientes,2019,2052846.37
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2024,1298433.31
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2023,1167590.32
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2022,1005934.93
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2021,1056094.04
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2020,948946.24
SANITAS.xlsx,Comerciales y otras cuentas a cobrar,2019,1506734.89
SANITAS.xlsx,Cuentas comerciales por cobrar,2024,1612529.74
SANITAS.xlsx,Cuentas comerciales por cobrar,2023,1554460.09
SANITAS.xlsx,Cuentas comerciales por cobrar,2022,1304846.31
SANITAS.xlsx,Cuentas comerciales por cobrar,2021,1341310.45
SANITAS.xlsx,Cuentas comerciales por cobrar,2020,1187154.08
SANITAS.xlsx,Cuentas comerciales por cobrar,2019,1663275.35
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2024,35562.75
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2023,48467.46
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2022,29712.3
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2021,35443.66
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2020,41292.57
SANITAS.xlsx,Cuentas por cobrar a partes relacionadas,2019,45241.51
SANITAS.xlsx,Otros créditos corrientes,2024,85543.2
SANITAS.xlsx,Otros créditos corrientes,2023,20021.52
SANITAS.xlsx,Otros créditos corrientes,2022,19059.13
SANITAS.xlsx,Otros créditos corrientes,2021,7966.13
SANITAS.xlsx,Otros créditos corrientes,2020,7777.26
SANITAS.xlsx,Otros créditos corrientes,2019,5098.48
SANITAS.xlsx,Créditos dudosos,2024,-455999.33
SANITAS.xlsx,Créditos dudosos,2023,-467828.66
SANITAS.xlsx,Créditos dudosos,2022,-385572.3
SANITAS.xlsx,Créditos dudosos,2021,-328769.85
SANITAS.xlsx,Créditos dudosos,2020,-287315.12
SANITAS.xlsx,Créditos dudosos,2019,-206983.89
SANITAS.xlsx,Créditos de impuestos,2024,20796.96
SANITAS.xlsx,Créditos de impuestos,2023,12469.91
SANITAS.xlsx,Créditos de impuestos,2022,37889.49
SANITAS.xlsx,Créditos de impuestos,2021,143.65
SANITAS.xlsx,Créditos de impuestos,2020,37.45
SANITAS.xlsx,Créditos de impuestos,2019,103.44
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2024,8654.77
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2023,6037.44
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2022,9835.0
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2021,11445.51
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2020,6602.54
SANITAS.xlsx,"Pagos anticipados, ingresos devengados y otros activos circulantes diferidos",2019,6099.57
SANITAS.xlsx,Activos financieros de corto plazo,2024,677203.56
SANITAS.xlsx,Activos financieros de corto plazo,2023,618955.53
SANITAS.xlsx,Activos financieros de corto plazo,2022,641380.35
SANITAS.xlsx,Activos financieros de corto plazo,2021,211796.99
SANITAS.xlsx,Activos financieros de corto plazo,2020,218279.44
SANITAS.xlsx,Activos financieros de corto plazo,2019,200294.33
SANITAS.xlsx,Efectivo o Equivalentes,2024,129693.97
SANITAS.xlsx,Efectivo o Equivalentes,2023,209972.99
SANITAS.xlsx,Efectivo o Equivalentes,2022,238758.93
SANITAS.xlsx,Efectivo o Equivalentes,2021,866706.93
SANITAS.xlsx,Efectivo o Equivalentes,2020,654269.27
SANITAS.xlsx,Efectivo o Equivalentes,2019,339717.58
SANITAS.xlsx,Total de patrimonio y pasivos,2024,2255814.71
SANITAS.xlsx,Total de patrimonio y pasivos,2023,2686151.83
SANITAS.xlsx,Total de patrimonio y pasivos,2022,2469215.72
SANITAS.xlsx,Total de patrimonio y pasivos,2021,2577187.6
SANITAS.xlsx,Total de patrimonio y pasivos,2020,2189434.23
SANITAS.xlsx,Total de patrimonio y pasivos,2019,2401035.59
SANITAS.xlsx,Total de patrimonio,2024,-998128.14
SANITAS.xlsx,Total de patrimonio,2023,-68773.54
SANITAS.xlsx,Total de patrimonio,2022,76356.22
SANITAS.xlsx,Total de patrimonio,2021,372682.14
SANITAS.xlsx,Total de patrimonio,2020,306387.16
SANITAS.xlsx,Total de patrimonio,2019,228897.59
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2024,-998128.14
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2023,-68773.54
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2022,76356.22
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2021,372682.14
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2020,306387.16
SANITAS.xlsx,Patrimonio neto atribuible a los propietarios de la controladora,2019,228897.59
SANITAS.xlsx,Capital Suscrito,2024,33550.77
SANITAS.xlsx,Capital Suscrito,2023,33550.77
SANITAS.xlsx,Capital Suscrito,2022,33550.77
SANITAS.xlsx,Capital Suscrito,2021,33550.77
SANITAS.xlsx,Capital Suscrito,2020,33550.77
SANITAS.xlsx,Capital Suscrito,2019,33550.77
SANITAS.xlsx,Prima de emisión,2024,170515.72
SANITAS.xlsx,Prima de emisión,2023,170515.72
SANITAS.xlsx,Prima de emisión,2022,170515.72
SANITAS.xlsx,Prima de emisión,2021,170515.72
SANITAS.xlsx,Prima de emisión,2020,170515.72
SANITAS.xlsx,Prima de emisión,2019,170515.72
SANITAS.xlsx,Otras reservas,2024,169855.88
SANITAS.xlsx,Otras reservas,2023,169855.88
SANITAS.xlsx,Otras reservas,2022,169855.88
SANITAS.xlsx,Otras reservas,2021,103384.04
SANITAS.xlsx,Otras reservas,2020,26195.02
SANITAS.xlsx,Otras reservas,2019,1192.01
SANITAS.xlsx,Resultados acumulados,2024,-441743.05
SANITAS.xlsx,Resultados acumulados,2023,-295264.01
SANITAS.xlsx,Resultados acumulados,2022,107.45
SANITAS.xlsx,Resultados acumulados,2021,77.31
SANITAS.xlsx,Resultados acumulados,2020,-679.14
SANITAS.xlsx,Resultados acumulados,2019,-1322.4
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2024,-929421.77
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2023,-146384.6
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2022,-295367.73
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2021,66494.33
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2020,77949.1
SANITAS.xlsx,Ganancia o Pérdida del Periodo,2019,25588.07
SANITAS.xlsx,Cambios debido a la consolidación,2024,-885.69
SANITAS.xlsx,Cambios debido a la consolidación,2023,-1047.3
SANITAS.xlsx,Cambios debido a la consolidación,2022,-2305.86
SANITAS.xlsx,Cambios debido a la consolidación,2021,-1340.03
SANITAS.xlsx,Cambios debido a la consolidación,2020,-1144.32
SANITAS.xlsx,Cambios debido a la consolidación,2019,-626.58
SANITAS.xlsx,Pasivos Totales,2024,3253942.85
SANITAS.xlsx,Pasivos Totales,2023,2754925.37
SANITAS.xlsx,Pasivos Totales,2022,2392859.5
SANITAS.xlsx,Pasivos Totales,2021,2204505.46
SANITAS.xlsx,Pasivos Totales,2020,1883047.08
SANITAS.xlsx,Pasivos Totales,2019,2172138.0
SANITAS.xlsx,Pasivos no corrientes,2024,776054.31
SANITAS.xlsx,Pasivos no corrientes,2023,471920.37
SANITAS.xlsx,Pasivos no corrientes,2022,492878.06
SANITAS.xlsx,Pasivos no corrientes,2021,285761.03
SANITAS.xlsx,Pasivos no corrientes,2020,94287.66
SANITAS.xlsx,Pasivos no corrientes,2019,12520.85
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2024,775816.7
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2023,471647.76
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2022,492618.64
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2021,285653.61
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2020,94287.66
SANITAS.xlsx,Provisiones para otros pasivos y gastos,2019,12520.85
SANITAS.xlsx,Otros pasivos no corrientes,2024,237.61
SANITAS.xlsx,Otros pasivos no corrientes,2023,272.61
SANITAS.xlsx,Otros pasivos no corrientes,2022,259.42
SANITAS.xlsx,Otros pasivos no corrientes,2021,107.42
SANITAS.xlsx,Otros pasivos no corrientes,2020,0.0
SANITAS.xlsx,Otros pasivos no corrientes,2019,0.0
SANITAS.xlsx,Pasivos Corrientes,2024,2477888.55
SANITAS.xlsx,Pasivos Corrientes,2023,2283005.0
SANITAS.xlsx,Pasivos Corrientes,2022,1899981.44
SANITAS.xlsx,Pasivos Corrientes,2021,1918744.43
SANITAS.xlsx,Pasivos Corrientes,2020,1788759.42
SANITAS.xlsx,Pasivos Corrientes,2019,2159617.14
SANITAS.xlsx,Créditos y préstamos corrientes,2024,76722.52
SANITAS.xlsx,Créditos y préstamos corrientes,2023,437965.52
SANITAS.xlsx,Créditos y préstamos corrientes,2022,380253.56
SANITAS.xlsx,Créditos y préstamos corrientes,2021,896.94
SANITAS.xlsx,Créditos y préstamos corrientes,2020,302614.73
SANITAS.xlsx,Créditos y préstamos corrientes,2019,281677.04
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2024,2271505.43
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2023,1729513.41
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2022,1342767.74
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2021,1706074.05
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2020,1164858.87
SANITAS.xlsx,Comerciales y otras cuentas a pagar,2019,923210.07
SANITAS.xlsx,Cuentas Comerciales por pagar,2024,2214717.72
SANITAS.xlsx,Cuentas Comerciales por pagar,2023,1656071.34
SANITAS.xlsx,Cuentas Comerciales por pagar,2022,1297174.52
